From Date,To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station
25-10-2022 00:00,26-10-2022 00:00,9,1.48,8.32,39.33,129.49,73.67,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
26-10-2022 00:00,27-10-2022 00:00,9.2200000000000006,1.47,5.26,38.159999999999997,95.29,41.71,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
27-10-2022 00:00,28-10-2022 00:00,9.1,1.61,7.85,43.59,84.22,49.77,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
28-10-2022 00:00,29-10-2022 00:00,7.91,0.55000000000000004,1.22,8.06,31,14.31,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
29-10-2022 00:00,30-10-2022 00:00,8.16,0.41,1.72,14.29,53.8,27.02,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
30-10-2022 00:00,31-10-2022 00:00,8.82,0.49,0.59,7.67,67.08,42.07,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
31-10-2022 00:00,01-11-2022 00:00,8.26,1.21,1.74,37.18,75.81,54.66,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
01-11-2022 00:00,02-11-2022 00:00,7.69,1.18,1.44,28.35,24.07,21.1,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
02-11-2022 00:00,03-11-2022 00:00,7.89,1.18,3.14,30.38,31.95,21.34,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
03-11-2022 00:00,04-11-2022 00:00,7.86,1.1000000000000001,4.34,35.659999999999997,41.31,21.32,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
04-11-2022 00:00,05-11-2022 00:00,7.9,0.89,1.93,24.12,30.69,18.29,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
05-11-2022 00:00,06-11-2022 00:00,12.33,0.71,1.24,22.93,38.42,20.89,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
06-11-2022 00:00,07-11-2022 00:00,8.6300000000000008,0.43,1.63,7.44,64.53,36.44,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
07-11-2022 00:00,08-11-2022 00:00,8.1199999999999992,1.04,2.38,42.49,106.76,58.45,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
08-11-2022 00:00,09-11-2022 00:00,27.51,0.89,2.21,32.08,82.11,50.62,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
09-11-2022 00:00,10-11-2022 00:00,64.290000000000006,0.49,1.53,26.13,65.92,36.93,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
10-11-2022 00:00,11-11-2022 00:00,79.08,0.77,1.91,29.96,55.74,27.05,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
11-11-2022 00:00,12-11-2022 00:00,23.79,0.48,2.17,15.87,31.32,16.829999999999998,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
12-11-2022 00:00,13-11-2022 00:00,11.29,0.45,1.79,11.42,10.83,2.17,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
13-11-2022 00:00,14-11-2022 00:00,55.72,0.94,2.36,24.21,22.06,12.16,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
14-11-2022 00:00,15-11-2022 00:00,24.31,1.24,2.62,40.53,58.41,38.81,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
15-11-2022 00:00,16-11-2022 00:00,53.22,0.93,2.65,28.19,104.01,73.209999999999994,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
16-11-2022 00:00,17-11-2022 00:00,22.68,0.8,2.5499999999999998,22.4,118.78,76.14,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
17-11-2022 00:00,18-11-2022 00:00,17.579999999999998,1.36,5.47,58.5,173.22,92.35,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
18-11-2022 00:00,19-11-2022 00:00,17.07,1.01,15.64,57.79,169.11,91.73,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
19-11-2022 00:00,20-11-2022 00:00,27.01,1.2,7.74,50.25,142.57,70.86,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
20-11-2022 00:00,21-11-2022 00:00,49.46,0.85,13.03,49.11,139.72,74.45,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
21-11-2022 00:00,22-11-2022 00:00,56,0.88,3.25,34.44,79.72,51.86,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
22-11-2022 00:00,23-11-2022 00:00,32.51,1,2.66,34.549999999999997,79.760000000000005,50.39,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
23-11-2022 00:00,24-11-2022 00:00,21.66,0.71,2.21,26.17,36.200000000000003,19.190000000000001,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
24-11-2022 00:00,25-11-2022 00:00,44.36,0.9,2.97,33.549999999999997,69.099999999999994,45.04,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
25-11-2022 00:00,26-11-2022 00:00,70.989999999999995,0.83,2.61,24.84,75.92,39.979999999999997,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
26-11-2022 00:00,27-11-2022 00:00,82.01,0.73,5.33,19.87,75.5,37.340000000000003,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
27-11-2022 00:00,28-11-2022 00:00,89.39,0.8,3.2,26.06,97.77,63.51,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
28-11-2022 00:00,29-11-2022 00:00,74.83,0.6,2.71,25.25,99.4,64.540000000000006,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
29-11-2022 00:00,30-11-2022 00:00,83.78,0.49,1.92,20.66,96.84,59.12,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
30-11-2022 00:00,01-12-2022 00:00,88.39,0.81,7.54,45.5,154.63999999999999,84.16,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
01-12-2022 00:00,02-12-2022 00:00,1.19,0.46,2.74,18.71,71.05,45.18,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
02-12-2022 00:00,03-12-2022 00:00,2.92,0.44,4.1399999999999997,10.7,26.81,13.4,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
03-12-2022 00:00,04-12-2022 00:00,7.4,0.24,4.17,6.9,18.57,8.0299999999999994,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
04-12-2022 00:00,05-12-2022 00:00,3.43,0.42,2.84,8.15,72.459999999999994,42.57,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
05-12-2022 00:00,06-12-2022 00:00,6.93,0.59,2.4900000000000002,9.89,104.98,73.010000000000005,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
06-12-2022 00:00,07-12-2022 00:00,9.35,0.73,2.4,13.31,144.35,97.57,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
07-12-2022 00:00,08-12-2022 00:00,9.1199999999999992,1.04,22.26,45.66,194.84,117.54,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
08-12-2022 00:00,09-12-2022 00:00,9.2799999999999994,0.87,7.51,39.28,137.38999999999999,88.97,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
09-12-2022 00:00,10-12-2022 00:00,9.2100000000000009,0.61,1.92,20.94,62.14,53.13,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
10-12-2022 00:00,11-12-2022 00:00,8.34,2.02,2.09,22.86,28.12,18.350000000000001,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
11-12-2022 00:00,12-12-2022 00:00,9.39,,4.12,24,42.2,24.67,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
12-12-2022 00:00,13-12-2022 00:00,9.3800000000000008,0.9,2.35,22.46,35.89,22.85,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
13-12-2022 00:00,14-12-2022 00:00,9.02,0.33,2.68,12.54,14.55,7.26,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
14-12-2022 00:00,15-12-2022 00:00,9.4700000000000006,0.68,2.76,14.24,46.94,20.100000000000001,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
15-12-2022 00:00,16-12-2022 00:00,9.18,0.85,3.59,27.82,74.19,37.83,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
16-12-2022 00:00,17-12-2022 00:00,9.27,0.9,2.9,25.28,87.52,47.57,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
17-12-2022 00:00,18-12-2022 00:00,9.18,0.89,3.03,24.11,104.31,69.22,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
18-12-2022 00:00,19-12-2022 00:00,9.33,0.47,1.38,13.46,73.569999999999993,45.73,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
19-12-2022 00:00,20-12-2022 00:00,9.0399999999999991,0.7,4.6399999999999997,21.79,83.86,39.06,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
20-12-2022 00:00,21-12-2022 00:00,9.49,0.73,10.54,28.74,102.25,51.51,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
21-12-2022 00:00,22-12-2022 00:00,9.1300000000000008,1.01,22.56,37.56,125.42,65.48,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
22-12-2022 00:00,23-12-2022 00:00,9.23,0.7,18.170000000000002,25.3,114.96,75.55,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
23-12-2022 00:00,24-12-2022 00:00,9.25,0.87,16.12,31.66,160.56,98.24,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
24-12-2022 00:00,25-12-2022 00:00,8.9499999999999993,0.9,16.079999999999998,31.14,135.69999999999999,92.22,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
25-12-2022 00:00,26-12-2022 00:00,9.15,0.28000000000000003,2.08,6.19,14.37,4.45,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
26-12-2022 00:00,27-12-2022 00:00,9.32,0.38,1.73,12.21,16.61,4.2,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
27-12-2022 00:00,28-12-2022 00:00,9.35,,4.26,13.63,18.600000000000001,6.65,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
28-12-2022 00:00,29-12-2022 00:00,9.99,,7.13,15.22,36.72,19.170000000000002,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
29-12-2022 00:00,30-12-2022 00:00,9.68,1.1299999999999999,5.22,17.93,44.96,18.62,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
30-12-2022 00:00,31-12-2022 00:00,9.65,0.28000000000000003,2.1,20.16,44.96,19.899999999999999,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
31-12-2022 00:00,01-01-2023 00:00,9.6,0.68,4.74,21,59.4,28.96,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
01-01-2023 00:00,02-01-2023 00:00,9.7799999999999994,0.83,3.15,26.88,73.61,44.12,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
02-01-2023 00:00,03-01-2023 00:00,9.2799999999999994,0.39,1.74,25.56,40.909999999999997,24.17,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
03-01-2023 00:00,04-01-2023 00:00,9.44,0.66,3.2,18.8,84.13,39.56,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
04-01-2023 00:00,05-01-2023 00:00,9.52,0.52,1.86,19.02,74.34,45.75,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
05-01-2023 00:00,06-01-2023 00:00,9.7100000000000009,0.43,7.21,16.79,64.72,39.11,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
06-01-2023 00:00,07-01-2023 00:00,9.93,0.45,1.59,7.56,75.03,36.64,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
07-01-2023 00:00,08-01-2023 00:00,9.8699999999999992,0.68,2.2400000000000002,13.84,98.95,54.82,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
08-01-2023 00:00,09-01-2023 00:00,9.69,0.75,3.56,15.84,126.35,84.77,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
09-01-2023 00:00,10-01-2023 00:00,9.84,0.88,3.1,17.170000000000002,88.89,45.3,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
10-01-2023 00:00,11-01-2023 00:00,9.43,0.86,6.56,35.42,122.69,65.56,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
11-01-2023 00:00,12-01-2023 00:00,9.7799999999999994,0.72,6.71,32.619999999999997,111.86,61.19,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
12-01-2023 00:00,13-01-2023 00:00,9.68,0.69,6.96,26.22,90.92,46.66,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
13-01-2023 00:00,14-01-2023 00:00,9.41,0.52,6.06,29.11,80.900000000000006,39.76,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
14-01-2023 00:00,15-01-2023 00:00,9.5500000000000007,1.1100000000000001,5.77,36.93,111.65,83.1,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
15-01-2023 00:00,16-01-2023 00:00,9.48,0.68,3.43,23.88,49.89,28.73,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
16-01-2023 00:00,17-01-2023 00:00,9.6300000000000008,0.47,4.26,17.600000000000001,43.63,26.38,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
17-01-2023 00:00,18-01-2023 00:00,9.7200000000000006,0.51,3.16,18.38,57.24,29.91,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
18-01-2023 00:00,19-01-2023 00:00,9.24,0.56999999999999995,7.26,23.48,86.23,50.75,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
19-01-2023 00:00,20-01-2023 00:00,10.029999999999999,0.6,7.17,21.63,89.46,47.09,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
20-01-2023 00:00,21-01-2023 00:00,9.42,0.79,9.23,21.8,115.57,70.91,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
21-01-2023 00:00,22-01-2023 00:00,10.029999999999999,0.49,2.2799999999999998,11.71,72.16,46.51,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
22-01-2023 00:00,23-01-2023 00:00,9.64,0.48,1.94,10.25,78.95,52.54,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
23-01-2023 00:00,24-01-2023 00:00,9.41,0.42,2.59,12.94,48.73,25.02,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
24-01-2023 00:00,25-01-2023 00:00,9.5399999999999991,0.43,2.64,18.78,42.14,21.95,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
25-01-2023 00:00,26-01-2023 00:00,9.5,0.56999999999999995,7.66,20.88,93.8,54.93,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
26-01-2023 00:00,27-01-2023 00:00,9.4700000000000006,0.64,9,14.91,122.55,83.05,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
27-01-2023 00:00,28-01-2023 00:00,9.6,0.55000000000000004,3.73,7.5,61.77,32.840000000000003,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
28-01-2023 00:00,29-01-2023 00:00,9.27,0.83,10.130000000000001,5.64,120.52,69.75,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
29-01-2023 00:00,30-01-2023 00:00,9.24,0.66,3.64,1.57,100.03,63.41,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
30-01-2023 00:00,31-01-2023 00:00,9.49,0.61,2.81,,62.95,33.08,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
31-01-2023 00:00,01-02-2023 00:00,9.57,0.65,3.09,14.8,87.43,46.42,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
01-02-2023 00:00,02-02-2023 00:00,9.69,0.67,4.96,14.22,73.13,37.56,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
02-02-2023 00:00,03-02-2023 00:00,7.83,1.66,1.1599999999999999,,68.67,40.159999999999997,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
03-02-2023 00:00,04-02-2023 00:00,9.7100000000000009,0.61,2.13,19.38,66.790000000000006,35.79,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
04-02-2023 00:00,05-02-2023 00:00,9.77,1.95,3.58,47.14,79.989999999999995,39.700000000000003,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
05-02-2023 00:00,06-02-2023 00:00,9.51,0.02,4.03,64.27,72.86,39.090000000000003,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
06-02-2023 00:00,07-02-2023 00:00,9.86,0.23,3.94,80.27,86.91,45.69,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
07-02-2023 00:00,08-02-2023 00:00,9.91,0.51,3.94,74.819999999999993,72.33,36.49,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
08-02-2023 00:00,09-02-2023 00:00,9.4600000000000009,0.54,4.12,,71.64,34.33,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
09-02-2023 00:00,10-02-2023 00:00,9.5399999999999991,0.66,4.49,50.17,84.27,49.54,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
10-02-2023 00:00,11-02-2023 00:00,9.67,0.64,7.33,79.52,76.28,38.119999999999997,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
11-02-2023 00:00,12-02-2023 00:00,9.8800000000000008,0.6,8.1300000000000008,42.53,90.43,49.5,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
12-02-2023 00:00,13-02-2023 00:00,9.91,0.66,5.18,44.9,96.76,56.43,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
13-02-2023 00:00,14-02-2023 00:00,9.34,0.6,6.07,44.02,103.85,59.74,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
14-02-2023 00:00,15-02-2023 00:00,9.5,0.51,6.82,36.67,92.18,42.8,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
15-02-2023 00:00,16-02-2023 00:00,9.91,0.63,8.65,21.18,99.82,49.08,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
16-02-2023 00:00,17-02-2023 00:00,,,,,,,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
17-02-2023 00:00,18-02-2023 00:00,,,,,,,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
18-02-2023 00:00,19-02-2023 00:00,,,,,,,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
19-02-2023 00:00,20-02-2023 00:00,,,,,,,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
20-02-2023 00:00,21-02-2023 00:00,,,,,,,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
21-02-2023 00:00,22-02-2023 00:00,9.93,0.77,2.91,21.03,48.35,15.42,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
22-02-2023 00:00,23-02-2023 00:00,9.65,1.04,4.5999999999999996,29.2,76.41,35.53,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
23-02-2023 00:00,24-02-2023 00:00,9.67,1.01,4.16,24.74,73.02,35.26,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
24-02-2023 00:00,25-02-2023 00:00,9.65,0.94,5.24,29.97,72.95,22.47,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
25-02-2023 00:00,26-02-2023 00:00,9.8699999999999992,1.02,5.29,34.26,61.27,24.16,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
26-02-2023 00:00,27-02-2023 00:00,9.5399999999999991,1.17,8.98,39.9,102.2,44.34,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
27-02-2023 00:00,28-02-2023 00:00,9.5299999999999994,0.91,6.54,22.74,60.55,25.7,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
28-02-2023 00:00,01-03-2023 00:00,10.15,0.94,2.94,20.73,67.02,29.05,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
01-03-2023 00:00,02-03-2023 00:00,9.8800000000000008,0.92,2.67,23.38,90.33,30.66,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
02-03-2023 00:00,03-03-2023 00:00,9.73,0.94,3.85,32.29,79.319999999999993,36.409999999999997,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
03-03-2023 00:00,04-03-2023 00:00,9.51,0.99,5.79,30.21,96.91,45.62,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
04-03-2023 00:00,05-03-2023 00:00,9.61,0.89,3.78,19.41,66.540000000000006,31.21,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
05-03-2023 00:00,06-03-2023 00:00,9.65,0.99,3.52,21.79,70.67,35.92,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
06-03-2023 00:00,07-03-2023 00:00,9.4600000000000009,0.98,4.22,28.12,82.33,37.630000000000003,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
07-03-2023 00:00,08-03-2023 00:00,9.69,0.86,3.13,21.2,56.32,25.78,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
08-03-2023 00:00,09-03-2023 00:00,9.57,0.84,3.25,23.18,54.5,23.73,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
09-03-2023 00:00,10-03-2023 00:00,9.5399999999999991,0.63,2.08,22.17,65.16,28.52,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
10-03-2023 00:00,11-03-2023 00:00,9.77,0.28999999999999998,3.25,26.65,88.57,44.97,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
11-03-2023 00:00,12-03-2023 00:00,9.58,0.19,3.53,18.78,59.62,31.51,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
12-03-2023 00:00,13-03-2023 00:00,9.43,0.3,5.41,16.39,68.7,41.7,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
13-03-2023 00:00,14-03-2023 00:00,10.01,0.32,4.47,19.54,69.37,38.64,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
14-03-2023 00:00,15-03-2023 00:00,9.76,0.52,4.59,21.9,76.2,47.4,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
15-03-2023 00:00,16-03-2023 00:00,9.9,0.74,5.01,23.9,81.430000000000007,46.36,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
16-03-2023 00:00,17-03-2023 00:00,9.58,0.5,4.68,13.84,29.78,11.83,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
17-03-2023 00:00,18-03-2023 00:00,9.66,0.54,4.72,17.77,29.71,11.85,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
18-03-2023 00:00,19-03-2023 00:00,9.5500000000000007,0.53,4.95,18.100000000000001,30.02,10.64,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
19-03-2023 00:00,20-03-2023 00:00,10.029999999999999,0.64,5.77,22.77,36.880000000000003,12.34,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
20-03-2023 00:00,21-03-2023 00:00,9.5299999999999994,0.55000000000000004,5.54,18.39,21.09,6.79,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
21-03-2023 00:00,22-03-2023 00:00,9.2799999999999994,0.6,4.4400000000000004,20.420000000000002,34.6,11.13,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
22-03-2023 00:00,23-03-2023 00:00,9.6199999999999992,0.53,4.37,14.75,26.9,5.9,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
23-03-2023 00:00,24-03-2023 00:00,11.94,0.56999999999999995,4.49,13.61,29.09,8.08,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
24-03-2023 00:00,25-03-2023 00:00,9.09,0.56999999999999995,7.27,15.47,50.6,10.11,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
25-03-2023 00:00,26-03-2023 00:00,9.11,0.5,7.54,10.78,27.92,3.76,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
26-03-2023 00:00,27-03-2023 00:00,9.36,0.47,6.67,11.94,21.66,6.14,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
27-03-2023 00:00,28-03-2023 00:00,9.32,0.51,4.1900000000000004,14.28,51.37,8.77,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
28-03-2023 00:00,29-03-2023 00:00,9.2200000000000006,0.51,4.67,12.18,60.31,7.17,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
29-03-2023 00:00,30-03-2023 00:00,9.1300000000000008,0.47,4.63,14.05,52.54,10.61,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
30-03-2023 00:00,31-03-2023 00:00,9.09,0.5,4.5599999999999996,13.3,37.86,6.48,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
31-03-2023 00:00,01-04-2023 00:00,8.8699999999999992,0.51,5.27,13.7,48.09,10.119999999999999,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
01-04-2023 00:00,02-04-2023 00:00,9.0299999999999994,0.56999999999999995,4.6100000000000003,12,51.06,8.6199999999999992,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
02-04-2023 00:00,03-04-2023 00:00,9.18,0.51,3.99,14.96,44.41,6.07,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
03-04-2023 00:00,04-04-2023 00:00,9.07,0.55000000000000004,4.41,17.68,46.6,7.08,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
04-04-2023 00:00,05-04-2023 00:00,9.1999999999999993,0.47,3.99,13.16,38.97,4.78,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
05-04-2023 00:00,06-04-2023 00:00,9.25,0.52,4.57,12.88,32.369999999999997,5.61,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
06-04-2023 00:00,07-04-2023 00:00,9.23,0.46,4.33,13.9,31.2,4.8499999999999996,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
07-04-2023 00:00,08-04-2023 00:00,9.14,0.43,4.1900000000000004,14.27,14.41,2.84,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
08-04-2023 00:00,09-04-2023 00:00,9.25,0.42,7.56,14.06,19.38,5.71,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
09-04-2023 00:00,10-04-2023 00:00,9.18,0.46,6.04,13.1,25.57,9.8800000000000008,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
10-04-2023 00:00,11-04-2023 00:00,,0.44,5.0599999999999996,10.69,40.69,12.07,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
11-04-2023 00:00,12-04-2023 00:00,,0.56999999999999995,4.95,19.260000000000002,48.38,16.670000000000002,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
12-04-2023 00:00,13-04-2023 00:00,,0.65,12.46,24.5,70.930000000000007,24.41,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB"
